Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P34935	reviewed	BIP_PIG	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Sus scrofa (Pig)	262	HSPA5
Q3S4T7	reviewed	BIP_ICTTR	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Ictidomys tridecemlineatus (Thirteen-lined ground squirrel) (Spermophilus tridecemlineatus)	654	HSPA5
Q29092	reviewed	ENPL_PIG	Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (98 kDa protein kinase) (PPK 98) (ppk98) (Heat shock protein 90 kDa beta member 1) (gp96 homolog)	HSP90B1 GRP94 TRA1	Sus scrofa (Pig)	804	HSP90B1
P50454	reviewed	SERPH_HUMAN	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14	Homo sapiens (Human)	418	SERPINH1
P0A8N5	reviewed	SYK2_ECOLI	Lysine--tRNA ligase, heat inducible (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysU b4129 JW4090	Escherichia coli (strain K12)	505	lysU
Q27965	reviewed	HS71B_BOVIN	Heat shock 70 kDa protein 1B (Heat shock 70 kDa protein 2) (HSP70.2)	HSPA1B HSP70-2	Bos taurus (Bovine)	641	HSPA1B
P0A3J0	reviewed	DNAK_LACLA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LL0954 L178206	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	607	dnaK
P27420	reviewed	HSP7C_CAEEL	Heat shock 70 kDa protein C	hsp-3 hsp70c C15H9.6	Caenorhabditis elegans	661	hsp-3
P34933	reviewed	HSP72_BOVIN	Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 3) (HSP70.3)	HSPA2 HSP70-3 HSPA3	Bos taurus (Bovine)	636	HSPA2
Q9LDZ0	reviewed	HSP7J_ARATH	Heat shock 70 kDa protein 10, mitochondrial (Chaperone protein HscA homolog 2) (AtHscA2) (Heat shock protein 70-10) (AtHsp70-10) (Mitochondrial heat shock protein 70-2) (mtHsc70-2)	HSP70-10 HSC70-5 HSCA2 MTHSC70-2 At5g09590 F17I14_220	Arabidopsis thaliana (Mouse-ear cress)	682	HSP70-10
Q5KMX8	reviewed	HSF_CRYNJ	Heat shock transcription factor (HSTF) (Heat shock factor protein) (HSF)	HSF1 CNB00120	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	783	HSF1
P42730	reviewed	CLPB1_ARATH	Chaperone protein ClpB1 (ATP-dependent Clp protease ATP-binding subunit ClpB homolog 1) (Casein lytic proteinase B1) (Heat shock protein 101) (Protein DEFECTIVE IN LONG-TERM ACQUIRED THERMOTOLERANCE)	CLPB1 DLT1 HOT1 HSP101 At1g74310 F1O17.2	Arabidopsis thaliana (Mouse-ear cress)	911	CLPB1
J9VHZ9	reviewed	HSF_CRYNH	Heat shock transcription factor (HSTF) (Heat shock factor protein) (HSF)	HSF1 CNAG_07460	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Filobasidiella neoformans var. grubii)	771	HSF1
Q0J4P2	reviewed	HSP81_ORYSJ	Heat shock protein 81-1 (HSP81-1) (Heat shock protein 82)	HSP81-1 HSP82 Os08g0500700 LOC_Os08g39140 OJ1118_A06.20-1 OJ1345_D02.4-1	Oryza sativa subsp. japonica (Rice)	699	HSP81-1
Q9CQN1	reviewed	TRAP1_MOUSE	Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)	Trap1 Hsp75	Mus musculus (Mouse)	706	Trap1
P31673	reviewed	HS174_ORYSJ	17.4 kDa class I heat shock protein (17.4 kDa heat shock protein) (OsHsp17.4)	HSP17.4 Os03g0266900 LOC_Os03g16020 OJ1364E02.10 OsJ_10261	Oryza sativa subsp. japonica (Rice)	154	HSP17.4
O03986	reviewed	HS904_ARATH	Heat shock protein 90-4 (AtHSP90.4) (AtHsp90-4) (Heat shock protein 81-4) (Hsp81-4)	HSP90-4 HSP81-4 At5g56000 MDA7.4	Arabidopsis thaliana (Mouse-ear cress)	699	HSP90-4
P40292	reviewed	HSP90_ASPFU	Heat shock protein 90 (65 kDa IgE-binding protein) (Heat shock protein hsp1) (allergen Asp f 12)	hsp90 hsp1 AFUA_5G04170	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	706	hsp90
G5EFS4	reviewed	DCPS_CAEEL	m7GpppX diphosphatase (EC 3.6.1.59) (Decapping scavenger enzyme) (Heat shock-like protein) (Protein DCS-1) (Scavenger mRNA-decapping enzyme DcpS)	dcs-1 hsl-1 Y113G7A.9	Caenorhabditis elegans	311	dcs-1
Q84Q72	reviewed	HS181_ORYSJ	18.1 kDa class I heat shock protein (18.1 kDa heat shock protein) (OsHsp18.1)	HSP18.1 Os03g0267000 LOC_Os03g16030 OJ1364E02.11 OsJ_10262	Oryza sativa subsp. japonica (Rice)	161	HSP18.1
Q5B2V1	reviewed	HSP70_EMENI	Heat shock 70 kDa protein (HSP70)	hsp70 AN5129	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	644	hsp70
P39987	reviewed	HSP7E_YEAST	Heat shock protein SSC3, mitochondrial (Extracellular mutant protein 10)	ECM10 SSC3 YEL030W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	644	ECM10
Q10356	reviewed	DJ1_SCHPO	Glutathione-independent glyoxalase DJ-1 (EC 4.2.1.130) (Heat shock protein 31 homolog 6) (Protein DJ-1 homolog)	hsp3106 spDJ-1 SPAC22E12.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	191	hsp3106
Q7YZT0	reviewed	TSP36_TAESA	Small heat shock protein p36 (Tsp36) (R-Tso2)		Taenia saginata (Beef tapeworm) (Cysticercus bovis)	314	
P54651	reviewed	HSC90_DICDI	Heat shock cognate 90 kDa protein	hspD hsc90 hsp90 DDB_G0267400	Dictyostelium discoideum (Social amoeba)	700	hspD
F4JFN3	reviewed	HS906_ARATH	Heat shock protein 90-6, mitochondrial (AtHSP90.6) (AtHsp90-6) (Heat shock protein 89-1) (Hsp89-1)	HSP90-6 HSP89-1 At3g07770 F17A17.11 MLP3.22	Arabidopsis thaliana (Mouse-ear cress)	799	HSP90-6
Q37683	reviewed	CH60_TRYBB	Chaperonin HSP60, mitochondrial (Protein Cpn60) (Heat shock protein 60) (groEL protein)	HSP60	Trypanosoma brucei brucei	562	HSP60
O59838	reviewed	HSP7F_SCHPO	Heat shock protein homolog pss1	pss1 ssp1 SPAC110.04c SPAP14E8.01c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	720	pss1
P34930	reviewed	HS71A_PIG	Heat shock 70 kDa protein 1A (Heat shock 70 kDa protein 1) (HSP70.1)	HSPA1A HSPA1	Sus scrofa (Pig)	641	HSPA1A
Q84J50	reviewed	HS177_ORYSJ	17.7 kDa class I heat shock protein (17.7 kDa heat shock protein) (OsHsp17.7)	HSP17.7 Os03g0267200 LOC_Os03g16040 OJ1364E02.12 OJA1364E02.1 OsJ_10263	Oryza sativa subsp. japonica (Rice)	159	HSP17.7
Q54J97	reviewed	CH60_DICDI	60 kDa heat shock protein, mitochondrial (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)	hspA DDB_G0288181	Dictyostelium discoideum (Social amoeba)	556	hspA
P04811	reviewed	HSP83_DROVI	Heat shock protein 83 (HSP 82)	Hsp83 Hsp82	Drosophila virilis (Fruit fly)	374	Hsp83
P04810	reviewed	HSP83_DROSI	Heat shock protein 83 (HSP 82)	Hsp83 Hsp82	Drosophila simulans (Fruit fly)	375	Hsp83
Q1HGE8	reviewed	HSF4_CANLF	Heat shock factor protein 4 (HSF 4) (Heat shock transcription factor 4) (HSTF 4)	HSF4	Canis lupus familiaris (Dog) (Canis familiaris)	492	HSF4
P16392	reviewed	BIP_HORSE	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Equus caballus (Horse)	15	HSPA5
Q9FHQ3	reviewed	HS157_ARATH	15.7 kDa heat shock protein, peroxisomal (AtHsp15.7)	HSP15.7 At5g37670 K12B20.120	Arabidopsis thaliana (Mouse-ear cress)	137	HSP15.7
Q8LFW5	reviewed	HTT1_ARATH	Protein HEAT-INDUCED TAS1 TARGET 1	HTT1 At4g29770 F27B13.10	Arabidopsis thaliana (Mouse-ear cress)	277	HTT1
Q9EPX0	reviewed	HSPB8_RAT	Heat shock protein beta-8 (HspB8) (Alpha-crystallin C chain) (Small stress protein-like protein HSP22)	Hspb8 Cryac Hsp22	Rattus norvegicus (Rat)	196	Hspb8
Q9FJF8	reviewed	HTT2_ARATH	Protein HEAT-INDUCED TAS1 TARGET 2	HTT2 At5g18040 MCM23.14	Arabidopsis thaliana (Mouse-ear cress)	252	HTT2
Q8QZY1	reviewed	EIF3L_MOUSE	Eukaryotic translation initiation factor 3 subunit L (eIF3l) (66 kDa tyrosine-rich heat shock protein) (67 kDa polymerase-associated factor) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein) (HSP-66Y) (PAF67)	Eif3l Eif3eip Eif3s6ip Paf67	Mus musculus (Mouse)	564	Eif3l
G4NAY4	reviewed	SSB1_PYRO7	Heat shock protein SSB1 (EC 3.6.4.10) (HSP70 chaperone SSB1)	SSB1 MGG_11513	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	614	SSB1
Q5SLM2	reviewed	CH60_THET8	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60) (Heat shock protein 60)	groEL cpnL groL hsp60 mopA TTHA0271	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	543	groEL
Q6Z058	reviewed	BIP5_ORYSJ	Heat shock 70 kDa protein BIP5 (Luminal-binding protein 5) (OsBiP5)	BIP5 Os08g0197700 LOC_Os08g09770 P0412D08.27	Oryza sativa subsp. japonica (Rice)	676	BIP5
Q8BK64	reviewed	AHSA1_MOUSE	Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1)	Ahsa1	Mus musculus (Mouse)	338	Ahsa1
Q9SCW5	reviewed	HFA1E_ARATH	Heat stress transcription factor A-1e (AtHsfA1e) (AtHsf-06) (Heat shock factor protein 2) (HSF 2) (Heat shock transcription factor 2) (HSTF 2)	HSFA1E HSF06 HSF2 At3g02990 F13E7.6	Arabidopsis thaliana (Mouse-ear cress)	468	HSFA1E
Q9JK92	reviewed	HSPB8_MOUSE	Heat shock protein beta-8 (HspB8) (Alpha-crystallin C chain) (Small stress protein-like protein HSP22)	Hspb8 Cryac Hsp22	Mus musculus (Mouse)	196	Hspb8
Q9S7U5	reviewed	HSFA8_ARATH	Heat stress transcription factor A-8 (AtHsfA8) (AtHsf-03) (Heat shock factor protein 5) (HSF 5) (Heat shock transcription factor 5) (HSTF 5)	HSFA8 HSF03 HSF5 At1g67970 T23K23.18	Arabidopsis thaliana (Mouse-ear cress)	374	HSFA8
Q9T0D3	reviewed	HFB2B_ARATH	Heat stress transcription factor B-2b (AtHsfB2b) (AtHsf-11) (Heat shock factor protein 7) (HSF 7) (Heat shock transcription factor 7) (HSTF 7)	HSFB2B HSF11 HSF7 At4g11660 T5C23.90	Arabidopsis thaliana (Mouse-ear cress)	377	HSFB2B
Q71U34	reviewed	HSP7C_SAGOE	Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8) (Intracellular vitamin D-binding protein 1)	HSPA8 IDBP1	Saguinus oedipus (Cotton-top tamarin)	646	HSPA8
P24067	reviewed	BIP2_MAIZE	Luminal-binding protein 2 (BiP2) (B-70) (B70) (Heat shock protein 70 homolog 2)	BIPE2	Zea mays (Maize)	663	BIPE2
P50142	reviewed	HSP60_AJECA	Heat shock protein 60, mitochondrial (Antigen HIS-62)	HSP60	Ajellomyces capsulatus (Darling's disease fungus) (Histoplasma capsulatum)	590	HSP60
Q5NVM5	reviewed	CH60_PONAB	60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)	HSPD1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	573	HSPD1
Q75E44	reviewed	SSB1_EREGS	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 ABL174C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	613	SSB1
Q96320	reviewed	HSFB1_ARATH	Heat stress transcription factor B-1 (AtHsfB1) (AtHsf-16) (Heat shock factor protein 4) (HSF 4) (Heat shock transcription factor 4) (HSTF 4)	HSFB1 HSF16 HSF4 At4g36990 C7A10.370	Arabidopsis thaliana (Mouse-ear cress)	284	HSFB1
Q8BM72	reviewed	HSP13_MOUSE	Heat shock 70 kDa protein 13 (Microsomal stress-70 protein ATPase core) (Stress-70 protein chaperone microsome-associated 60 kDa protein)	Hspa13 Stch	Mus musculus (Mouse)	471	Hspa13
Q5R6F7	reviewed	ENPL_PONAB	Endoplasmin (Heat shock protein 90 kDa beta member 1)	HSP90B1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	804	HSP90B1
Q07078	reviewed	HSP83_ORYSJ	Heat shock protein 81-3 (HSP81-3) (Gravity-specific protein GSC 381)	HSP81-3 Os09g0482400 P0463D04.35; Os09g0482600 LOC_Os09g30418	Oryza sativa subsp. japonica (Rice)	699	HSP81-3; 
Q9LQM7	reviewed	HFA1D_ARATH	Heat stress transcription factor A-1d (AtHsfA1d) (AtHsf-01) (Heat shock factor protein 8) (HSF 8) (Heat shock transcription factor 8) (HSTF 8)	HSFA1D HSF01 HSF8 At1g32330 F27G20.6 F5D14.8	Arabidopsis thaliana (Mouse-ear cress)	485	HSFA1D
Q4WTC0	reviewed	SGT12_ASPFU	Heat-shock protein cognate (HSC) co-chaperone sgt12	sgt12 AFUA_1G09830	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	341	sgt12
P48219	reviewed	CH60_YEREN	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60) (Cross-reacting protein antigen) (Heat shock protein 60)	groEL crpA groL hsp60 mopA	Yersinia enterocolitica	550	groEL
Q5B0C0	reviewed	HSP7M_EMENI	Iron-sulfur cluster biogenesis chaperone, mitochondrial (EC 3.6.4.10) (Heat shock 70 kDa protein)	AN6010	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	666	
P32110	reviewed	GSTX6_SOYBN	Probable glutathione S-transferase (EC 2.5.1.18) (G2-4) (Heat shock protein 26A)	HSP26-A	Glycine max (Soybean) (Glycine hispida)	225	HSP26-A
P08712	reviewed	ENPL_MESAU	Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)	HSP90B1 GRP94	Mesocricetus auratus (Golden hamster)	400	HSP90B1
P50140	reviewed	CH60_CAEEL	Chaperonin homolog Hsp-60, mitochondrial (Heat shock protein 60) (HSP-60)	hsp-60 hsp60 Y22D7AL.5	Caenorhabditis elegans	568	hsp-60
Q5B041	reviewed	HSP60_EMENI	Heat shock protein 60 (60 kDa chaperonin) (Protein Cpn60)	hsp60 AN6089	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	588	hsp60
Q4R520	reviewed	ENPL_MACFA	Endoplasmin (Heat shock protein 90 kDa beta member 1)	HSP90B1 QflA-11385	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	804	HSP90B1
P0AB20	reviewed	HSPQ_ECOLI	Heat shock protein HspQ	hspQ yccV b0966 JW5970	Escherichia coli (strain K12)	105	hspQ
Q338B0	reviewed	HFA2C_ORYSJ	Heat stress transcription factor A-2c (Heat stress transcription factor 25) (OsHsf-25) (Heat stress transcription factor 6) (OsHSF6) (rHsf6)	HSFA2C HSF25 HSF6 Os10g0419300 LOC_Os10g28340 OsJ_030304	Oryza sativa subsp. japonica (Rice)	358	HSFA2C
P26982	reviewed	DEGP_SALTY	Periplasmic serine endoprotease DegP (EC 3.4.21.107) (Heat shock protein DegP) (Protease Do)	degP htrA ptd STM0209	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	475	degP
O74225	reviewed	HSP88_NEUCR	Heat shock protein hsp88	hsp88 NCU05269	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	707	hsp88
P25619	reviewed	HSP30_YEAST	30 kDa heat shock protein	HSP30 YCR021C YCR21C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	332	HSP30
O80982	reviewed	HSFA2_ARATH	Heat stress transcription factor A-2 (AtHsfA2) (AtHsf-04)	HSFA2 HSF04 At2g26150 T19L18.4	Arabidopsis thaliana (Mouse-ear cress)	345	HSFA2
P48741	reviewed	HSP77_HUMAN	Putative heat shock 70 kDa protein 7 (Heat shock 70 kDa protein B)	HSPA7 HSP70B	Homo sapiens (Human)	367	HSPA7
Q5XAD6	reviewed	DNAK_STRP6	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK M6_Spy1492	Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394)	608	dnaK
O18750	reviewed	ENPL_RABIT	Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)	HSP90B1 GRP94	Oryctolagus cuniculus (Rabbit)	716	HSP90B1
Q9RY23	reviewed	DNAK_DEIRA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DR_0129	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1)	628	dnaK
Q08914	reviewed	HSP33_YEAST	Probable glutathione-independent glyoxalase HSP33 (EC 4.2.1.130) (Glyoxalase 3 homolog 3) (Heat shock protein 33)	HSP33 YOR391C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	237	HSP33
Q8K0U4	reviewed	HS12A_MOUSE	Heat shock 70 kDa protein 12A	Hspa12a Kiaa0417	Mus musculus (Mouse)	675	Hspa12a
Q58FG0	reviewed	HS905_HUMAN	Putative heat shock protein HSP 90-alpha A5 (Heat shock protein 90-alpha E) (Heat shock protein 90Ae)	HSP90AA5P HSP90AE	Homo sapiens (Human)	334	HSP90AA5P
Q148F8	reviewed	HSPB6_BOVIN	Heat shock protein beta-6 (HspB6)	HSPB6	Bos taurus (Bovine)	164	HSPB6
Q9FK72	reviewed	HFA4C_ARATH	Heat stress transcription factor A-4c (AtHsfA4c) (AtHsf-20) (Protein ROOT HANDEDNESS 1)	HSFA4C HSF20 RHA1 At5g45710 MRA19.11	Arabidopsis thaliana (Mouse-ear cress)	345	HSFA4C
P9WPE7	reviewed	CH602_MYCTU	Chaperonin GroEL 2 (EC 5.6.1.7) (60 kDa chaperonin 2) (65 kDa antigen) (Antigen A) (Cell wall protein A) (Chaperonin-60 2) (Cpn60 2) (Heat shock protein 65) (HSP65) [Cleaved into: Cleaved form]	groEL2 cpn60.2 groL2 hsp65 Rv0440 mtc28 MTV037.04	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	540	groEL2
Q5ZM98	reviewed	GRP75_CHICK	Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)	HSPA9 RCJMB04_2m8	Gallus gallus (Chicken)	675	HSPA9
Q9FSY7	reviewed	BIP_CORAV	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein homolog) (GRP-78 homolog) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein) (HSP70 family protein) (Luminal-binding protein) (allergen Cor a 10.0101)		Corylus avellana (European hazel) (Corylus maxima)	668	
P27777	reviewed	HS16A_ORYSJ	16.9 kDa class I heat shock protein 1 (16.9 kDa heat shock protein 1) (OsHsp16.9A)	HSP16.9A Os01g0136100 LOC_Os01g04370 OsJ_00279 P0443D08.5	Oryza sativa subsp. japonica (Rice)	150	HSP16.9A
Q84MN7	reviewed	HFA2A_ORYSJ	Heat stress transcription factor A-2a (Heat shock protein 41) (Heat stress transcription factor 11) (OsHsf-11) (Heat stress transcription factor 4) (rHsf4)	HSFA2A HSF11 HSF4 RHSP2 Os03g0745000 LOC_Os03g53340 OsJ_012039 OSJNBb0036F07.17	Oryza sativa subsp. japonica (Rice)	376	HSFA2A
Q08277	reviewed	HSP82_MAIZE	Heat shock protein 82	HSP82	Zea mays (Maize)	715	HSP82
Q5R511	reviewed	GRP75_PONAB	Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)	HSPA9	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	679	HSPA9
Q0IIM3	reviewed	HS105_BOVIN	Heat shock protein 105 kDa (Heat shock 110 kDa protein)	HSPH1	Bos taurus (Bovine)	859	HSPH1
O35501	reviewed	GRP75_CRIGR	Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)	HSPA9	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	679	HSPA9
Q06068	reviewed	HSP97_STRPU	97 kDa heat shock protein (Egg sperm receptor)		Strongylocentrotus purpuratus (Purple sea urchin)	889	
Q9S9N1	reviewed	HSP7E_ARATH	Heat shock 70 kDa protein 5 (Heat shock protein 70-5) (AtHsp70-5) (Heat shock protein 70b)	HSP70-5 HSP70B At1g16030 T24D18.14	Arabidopsis thaliana (Mouse-ear cress)	646	HSP70-5
Q7JKP6	reviewed	HSR9_CAEEL	Protein hsr-9 (Heat shock related protein 9) (Tumor suppressor p53-binding protein 1 homolog) (53BP1)	hsr-9 T05F1.6	Caenorhabditis elegans	1165	hsr-9
Q09675	reviewed	HSP32_SCHPO	Glutathione-independent glyoxalase hsp3102 (EC 4.2.1.130) (Glyoxalase 3 homolog 2) (Heat shock protein 31 homolog 2)	hsp3102 SPAC5H10.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	240	hsp3102
O74914	reviewed	HSP31_SCHPO	Glutathione-independent glyoxalase hsp3101 (EC 4.2.1.130) (Glyoxalase 3 homolog 1) (Heat shock protein 31 homolog 1)	hsp3101 SPCC757.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	244	hsp3101
Q04902	reviewed	SNO4_YEAST	Probable glutathione-independent glyoxalase SNO4 (EC 4.2.1.130) (Glyoxalase 3 homolog 4) (Heat shock protein 34) (SNZ proximal open reading frame 4)	SNO4 HSP34 YMR322C YM9924.14C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	237	SNO4
Q91883	reviewed	BIP_XENLA	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	hspa5 grp78	Xenopus laevis (African clawed frog)	658	hspa5
Q6TMK3	reviewed	HSP88_DICDI	Heat shock protein 88 (Heat shock 70-related protein)	hspH DDB_G0290187	Dictyostelium discoideum (Social amoeba)	772	hspH
P0C0V1	reviewed	DEGP_ECO57	Periplasmic serine endoprotease DegP (EC 3.4.21.107) (Heat shock protein DegP) (Protease Do)	degP htrA ptd Z0173 ECs0165	Escherichia coli O157:H7	474	degP
P51819	reviewed	HSP83_IPONI	Heat shock protein 83	HSP83A	Ipomoea nil (Japanese morning glory) (Pharbitis nil)	703	HSP83A
P29357	reviewed	HSP7E_SPIOL	Chloroplast envelope membrane 70 kDa heat shock-related protein	SCE70	Spinacia oleracea (Spinach)	653	SCE70
P15991	reviewed	HSPB1_CRILO	Heat shock protein beta-1 (HspB1) (Heat shock 27 kDa protein) (HSP 27)	HSPB1 HSP27	Cricetulus longicaudatus (Long-tailed dwarf hamster)	213	HSPB1
A5JV83	reviewed	HSPBB_DANRE	Heat shock protein beta-11	hspb11	Danio rerio (Zebrafish) (Brachydanio rerio)	205	hspb11
O97125	reviewed	HSP68_DROME	Heat shock protein 68	Hsp68 CG5436	Drosophila melanogaster (Fruit fly)	635	Hsp68
Q2TFN9	reviewed	HSP74_CANLF	Heat shock 70 kDa protein 4 (Heat shock 70-related protein APG-2)	HSPA4 APG2	Canis lupus familiaris (Dog) (Canis familiaris)	840	HSPA4
Q6F2Y7	reviewed	CLPB1_ORYSJ	Chaperone protein ClpB1 (ATP-dependent Clp protease ATP-binding subunit ClpB homolog 1) (Casein lytic proteinase B1) (Heat shock protein 101)	CLPB1 HSP101 Os05g0519700 LOC_Os05g44340 OsJ_19232 P0483D07.3 P0599F04.13	Oryza sativa subsp. japonica (Rice)	912	CLPB1
Q9VG58	reviewed	HSP74_DROME	Major heat shock 70 kDa protein Bbb (Heat shock protein 70Bbb) (HSP70-87C1)	Hsp70Bbb CG5834	Drosophila melanogaster (Fruit fly)	641	Hsp70Bbb
Q8I0H7	reviewed	HSP7M_DICDI	Heat shock 70 kDa protein, mitochondrial (75 kDa glucose-regulated protein homolog) (GRP-75)	mhsp70 hsp70 DDB_G0293298	Dictyostelium discoideum (Social amoeba)	658	mhsp70
P12810	reviewed	HS16A_WHEAT	16.9 kDa class I heat shock protein 1 (HSP 16.9) (Heat shock protein 16.9A) (Heat shock protein 17) (Low molecular weight heat shock protein)	hsp16.9A	Triticum aestivum (Wheat)	151	hsp16.9A
P41154	reviewed	HSF_XENLA	Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF)	hsf1 hsf	Xenopus laevis (African clawed frog)	451	hsf1
P0CB32	reviewed	HS71L_BOVIN	Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L)	HSPA1L	Bos taurus (Bovine)	641	HSPA1L
Q4G112	reviewed	HSF5_HUMAN	Heat shock factor protein 5 (HSF 5) (Heat shock transcription factor 5) (HSTF 5)	HSF5 HSTF5	Homo sapiens (Human)	596	HSF5
